State,District,Block/Tehsil,Village,Salinity - No.,Salinity - PL,Dried up - No.,Dried up - PL,Destroyed beyond repair - No.,Destroyed beyond repair - PL,Sea water intrusion  - No.,Sea water intrusion  - PL,Industrial effluents - No.,Industrial effluents - PL,Availability of Major/Medium Irrigation Projects  - No.,Availability of Major/Medium Irrigation Projects  - PL,Other reasons - No.,Other reasons - PL
RAJASTHAN,AJMER,TANTOTI,SARANA,1,2.3,4,9.4,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,AJMER,TANTOTI,SHOKLI,0,0,1,1.6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,AJMER,TANTOTI,SUKALIYA,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,AJMER,TATGARH,BALA CHRAT,0,0,0,0,0,0,0,0,0,0,0,0,1,1.64
RAJASTHAN,ALWAR,ALWAR,BAHADURPUR PATTI JODIYA,0,0,62,115.45,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,BAHADURPUR PATTI KANOOGON,1,2.5,30,54.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,BAHADURPUR PATTI KATLA,0,0,99,190.08,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,BAHADURPUR PATTI MEERAN,0,0,108,187.95,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,BAHADURPUR PATTI PAHADI,0,0,56,78.2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,BHAJERA,0,0,43,69.78,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,BHUVAKA,0,0,11,21,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,CHIRKHANA,0,0,28,21.67,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,DESULA,0,0,36,67.23,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,DEVKHERA,0,0,0,0,0,0,0,0,0,0,0,0,7,19.2
RAJASTHAN,ALWAR,ALWAR,GHATLAA,0,0,10,51.05,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,GHEGHOLI,0,0,25,82.59,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,JAHARKHEDA,0,0,37,43.13,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,JAJORE,44,131.34,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,JHADOLI,0,0,6,34.44,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,KAIMALA,0,0,34,103.9,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,KAJAKPURA,0,0,11,22,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,KAKRALI,0,0,21,30.15,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,KAROLI,0,0,26,27,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,KITHOOR,0,0,42,72.51,1,1,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,MOJDIKA,0,0,9,8.88,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,MOONGASKA,0,0,7,5.3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,NAGALHEERA,3,3,16,34.15,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,NAGLA RAISINGH,0,0,29,27.25,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,NAGLA SAMAVADI,0,0,27,29.31,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,NAHARPUR,0,0,2,4.4,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,NAHARPUR KALAN,0,0,30,51.8,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,PAHARA,0,0,6,8.41,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,PILWA,0,0,26,48.85,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,RANIKHERA,0,0,16,24.72,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,SAMOLA,0,0,7,12.3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,SATKA,0,0,12,15.2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,SHANPURI,0,0,5,5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,SIRMOLI,0,0,77,91.82,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,SIRSKA,0,0,14,56.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,SONAWA,0,0,3,1.45,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,BAASNA,0,0,8,6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,BABERI,0,0,21,90,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,BAS DAYAL,0,0,2,7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,BAS SHEKHAT,0,0,2,2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,BASAI CHOUHAN,0,0,17,101,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,BHERI WAS,0,0,13,64,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,BILATH,0,0,3,2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,CHHAVRIBAS,0,0,13,52,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,DAANGIWAS,0,0,25,112.83,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,GOONTA,0,0,6,5.1,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,HAJIPUR,0,0,0,0,3,3.8,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,HOLAWAS,0,0,6,4.8,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,JHIDA,0,0,7,33,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,KANOONGAWALI,0,0,9,5.4,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,KHEENWAHEDI,0,0,4,16,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,KHOHRI,0,0,34,132.44,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,KHRORI,0,0,14,62.36,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,MAJRA DHAKORA,0,0,27,115.65,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,MANCHI,0,0,14,13,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,MUGALPUR,0,0,9,36,1,4,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,MUNDALI,0,0,2,2.5,1,1.25,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,NARSINGHPURA,0,0,2,2.26,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,OSPUR,0,0,11,5.15,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,SHAHPUR,0,0,18,10.35,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,KATHUMAR,BERKA,0,0,22,40.1,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,KATHUMAR,RANOTA,0,0,12,8.1,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,KATHUMAR,RELA,0,0,15,13.3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,KISHANGARH BAS,CHACHAKA,0,0,1,27.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,KISHANGARH BAS,CHAK NASARABAD,0,0,2,10.15,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,KISHANGARH BAS,HUSAINPUR,0,0,4,25.35,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,KISHANGARH BAS,KHAIRTHAL,0,0,140,365.17,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,KISHANGARH BAS,PATANMEVAAN,0,0,1,1.05,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,KISHANGARH BAS,SIWANA,0,0,0,0,0,0,0,0,0,0,0,0,1,1
RAJASTHAN,ALWAR,KOTKASIM,JHARKA,0,0,15,90.75,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,KOTKASIM,KHAROULA,0,0,0,0,1,4.6,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,KOTKASIM,MODHUPUR,0,0,1,3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,LAXMANGARH,AHMAD BAS,1,5,3,11.3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,LAXMANGARH,BHAUPADA,0,0,3,5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,LAXMANGARH,DEEPLI PHAD,0,0,2,4,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,LAXMANGARH,KAIMLA,0,0,3,2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,LAXMANGARH,NAGAL ROOPA,0,0,15,6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,LAXMANGARH,NAHAR KHOHRA,0,0,26,53.7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,LAXMANGARH,NAPA PADA,0,0,4,7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,LAXMANGARH,PATAKPUR,0,0,4,7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,LAXMANGARH,RAGHUNATHBAS,0,0,10,38.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,LAXMANGARH,TEETPUR,0,0,2,5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,NEEMRANA,ADIND,1,3,2,6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,NEEMRANA,BAVRI,0,0,0,0,6,10.85,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,NEEMRANA,BIGHANA JAT,0,0,4,17.1,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,NEEMRANA,CHAVANDI,0,0,3,9,0,0,0,0,0,0,0,0,3,9
RAJASTHAN,ALWAR,NEEMRANA,DHODHAKARI,0,0,0,0,0,0,0,0,0,0,0,0,1,2
RAJASTHAN,ALWAR,NEEMRANA,GIGLANA,0,0,4,24,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,NEEMRANA,JOUNAYCHA KALAN,0,0,1,5.9,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,NEEMRANA,NANGWAS,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,NEEMRANA,POROOLA,0,0,6,20.6,2,6.3,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAJGARH,SHOBHAPURA,0,0,2,5.25,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,AGYARA,0,0,15,29.15,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,BAGARMEV,0,0,10,19.68,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,BAGARRAJPUT,0,0,10,15.39,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,BALVANDKA,0,0,5,8.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,BAMNIKHEDA,0,0,2,5.61,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,BANDHOLI,0,0,7,12.2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,BILASPUR,0,0,2,3.3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,EESHN KA BAS,0,0,2,3.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,GOLETA,0,0,3,5.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,GUGDOD,0,0,8,9.1,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,HARNATHSINH KA BAS,0,0,1,1.8,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,JADOLI,0,0,1,2.05,1,1.9,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,JUGRAWAR,0,0,4,5.4,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,KANOUR,0,0,2,2.9,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,KESROLI,0,0,4,6.7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,KHOH,0,0,10,15,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,KHOHAR,0,0,3,54.48,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,KHOHRA KARMALI,0,0,1,1.5,1,1.5,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,KOTAKALAN,0,0,3,5.35,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,LAADPUR,0,0,3,3.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,LALAVADI,0,0,6,10.05,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,MAGLESHPUR,0,0,1,1.98,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,MILAKPUR,0,0,4,6.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,MODLAKALAN,0,0,2,2.1,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,MODLAKHURD,0,0,2,3.3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,NAGALALAF,0,0,1,1.8,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,NAGALNAGLI,0,0,8,12,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,NAGLIWALA,0,0,4,32.46,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,NAKHNOL,0,0,2,3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,PEEPLI KA BAS,0,0,7,9.6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,POOTHI,0,0,6,10.85,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,SAINTHLI,0,0,4,6.6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,TISMAR,0,0,0,0,4,7.5,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,WARISPUR,0,0,0,0,4,7,0,0,0,0,0,0,0,0
RAJASTHAN,BANSWARA,ANANDPURI,KELKUNWAR,0,0,2,0.8,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BANSWARA,ANANDPURI,SAMISERA,0,0,2,0.3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BANSWARA,BAGIDORA,KALINJRA,0,0,0,0,0,0,0,0,0,0,0,0,2,1.68
